topology_relationship_id	member_id	member_type	member_role	member_reference	source_assertion_id	source_identity_set_id	source_registration_unit_id	source_corpus_generation_id	validation_status
topology_rel_d883ce038accd123ca53b52d	topology_member_53c755787c1e105e8aa919ff	assertion_record	assertion_type_membership_member	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_d883ce038accd123ca53b52d	topology_member_5c17896fce75868979df435c	assertion_record	assertion_type_membership_member	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_d883ce038accd123ca53b52d	topology_member_9764320ab695d2031ff230da	assertion_record	assertion_type_membership_member	ar_005caf8d47105c7aa4040d5c4b4702b9ca802578eb0184b254a03110e834b808	ar_005caf8d47105c7aa4040d5c4b4702b9ca802578eb0184b254a03110e834b808		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_d883ce038accd123ca53b52d	topology_member_ae9a4de08f56e8ecb46a06a7	assertion_record	assertion_type_membership_member	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_d883ce038accd123ca53b52d	topology_member_faf7d9a6e7da56d0b7baf5af	assertion_record	assertion_type_membership_member	ar_a74d9cf823c5deadeacd8476fae2f325d3c9d7e6861a56fc5dd09007d5927723	ar_a74d9cf823c5deadeacd8476fae2f325d3c9d7e6861a56fc5dd09007d5927723		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_1f658478c4fa7c57ade7695a	assertion_record	registration_unit_membership_member	ar_6a395fa20c2fc96f01a41ba134561b5a1c68133a9fcd31797a935661fc27e665	ar_6a395fa20c2fc96f01a41ba134561b5a1c68133a9fcd31797a935661fc27e665		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_3c52294a21d86dae9cd633a4	assertion_record	registration_unit_membership_member	ar_3664b859033acdddc0a78213516582dc0ff31251efedd753ebbe0cce05b8d232	ar_3664b859033acdddc0a78213516582dc0ff31251efedd753ebbe0cce05b8d232		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_8080bd9ea56d1411c37454ae	assertion_record	registration_unit_membership_member	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_93dd59291f1db30d01819a92	assertion_record	registration_unit_membership_member	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_a5d4fb20c883177f5e010e0a	assertion_record	registration_unit_membership_member	ar_4b9cbd2119119255ce053ae1410b87bb7529c784af31c9aee23fb8017df81238	ar_4b9cbd2119119255ce053ae1410b87bb7529c784af31c9aee23fb8017df81238		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_abfb1ecb23e7de1f546d0880	assertion_record	registration_unit_membership_member	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_cd199ac07b38bae8a24e38f7	assertion_record	registration_unit_membership_member	ar_55cfadc6a1f7e794f68bc9c54f74d0891ae57cd3dc30726560af5c065ef420b1	ar_55cfadc6a1f7e794f68bc9c54f74d0891ae57cd3dc30726560af5c065ef420b1		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_d07b0f45ec53490acdcbc2d2	assertion_record	registration_unit_membership_member	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_dcb159eb5e83a054303f715b	assertion_record	registration_unit_membership_member	ar_e06553097cd6e48f9e81d0f4d369960d0fb776c4a77b2207df990475628d10d3	ar_e06553097cd6e48f9e81d0f4d369960d0fb776c4a77b2207df990475628d10d3		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_decbb0b8c8842e43bfb75033	topology_member_eede5b3943bff9a0ea7ed5e6	assertion_record	registration_unit_membership_member	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_df53ecf103992b9da7557ee3	topology_member_e81e447d4767d83b8fcf1d17	assertion_record	relationship_class_membership_member	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_df53ecf103992b9da7557ee3	topology_member_f953368d3d29c464fc3a154b	assertion_record	relationship_class_membership_member	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_0aebbc39cd7dec5a63e4f76c	assertion_record	producer_family_membership_member	ar_00c8309ee53ea82e7b3a6c8036dbc26d50d4c91d6c392ba279d98acced5c51d9	ar_00c8309ee53ea82e7b3a6c8036dbc26d50d4c91d6c392ba279d98acced5c51d9		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_20a93ba7f7c2e4dbe5f6ae2e	assertion_record	producer_family_membership_member	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_2b0be542ed01af0fc8371cae	assertion_record	producer_family_membership_member	ar_3f83961510d57e83aaa24ca815526ac409b6f99f99a9200010aca2d0ea0f6151	ar_3f83961510d57e83aaa24ca815526ac409b6f99f99a9200010aca2d0ea0f6151		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_2c1c4258c74c09e4643bc240	assertion_record	producer_family_membership_member	ar_01023d694b99a14728d9d5686f5d87ca6ee8c55125dcdda3c6565f9df0ef1ecf	ar_01023d694b99a14728d9d5686f5d87ca6ee8c55125dcdda3c6565f9df0ef1ecf		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_2fdcf39730b80c27274cd07d	assertion_record	producer_family_membership_member	ar_c2651bd4ac55176bf518bd911c740b8fcb46e1f6c11b23e894f16c2dcd7c526d	ar_c2651bd4ac55176bf518bd911c740b8fcb46e1f6c11b23e894f16c2dcd7c526d		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_5d5d0395eece7228cd5c41c3	assertion_record	producer_family_membership_member	ar_05b6316bc05adf9b3126193beb3dc4b41a1a0fa106db129efceda03fc7270d79	ar_05b6316bc05adf9b3126193beb3dc4b41a1a0fa106db129efceda03fc7270d79		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_87b3bc21611e94e34ef9647b	assertion_record	producer_family_membership_member	ar_c63b14c4b7575036440ac7af8e08fc22388c9e4290cbbcf2b8dcccb1f9452de8	ar_c63b14c4b7575036440ac7af8e08fc22388c9e4290cbbcf2b8dcccb1f9452de8		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_92d079e33c21994f6e0d0dd9	assertion_record	producer_family_membership_member	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_b52aae7088e6d3a58a0856d1	assertion_record	producer_family_membership_member	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_b73f70177b85e984b48f1709	assertion_record	producer_family_membership_member	ar_2c4dff52c01cd28bafd38cf40d1283437093a2aabcd798ef98d5971be301562c	ar_2c4dff52c01cd28bafd38cf40d1283437093a2aabcd798ef98d5971be301562c		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_bae3883493a04cdea39d8ddd	assertion_record	producer_family_membership_member	ar_4428bcf1b2766bcaaab80dc8230999e70300d5b16e3002c1b2415d932cbb3349	ar_4428bcf1b2766bcaaab80dc8230999e70300d5b16e3002c1b2415d932cbb3349		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_e64cc13c48f8c672e8506ecd	topology_member_f0bd5e83fb99dc162a707ffb	assertion_record	producer_family_membership_member	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_ed757c76f4f269aecd23ec6f	topology_member_38e940c947197a36ce41c626	assertion_record	assertion_type_membership_member	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_ed757c76f4f269aecd23ec6f	topology_member_82b271a4a1091f49368f534c	assertion_record	assertion_type_membership_member	ar_b0fd3e7e6bb37d97f7629cbb0dd031b3bb12adfa910496b94ac2ddafa5c3d13b	ar_b0fd3e7e6bb37d97f7629cbb0dd031b3bb12adfa910496b94ac2ddafa5c3d13b		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_ed757c76f4f269aecd23ec6f	topology_member_878b438d099ffd7a37dfc58c	assertion_record	assertion_type_membership_member	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_ed757c76f4f269aecd23ec6f	topology_member_8edb94b8a4cb07a8d81a0cd7	assertion_record	assertion_type_membership_member	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_ed757c76f4f269aecd23ec6f	topology_member_8fd7095a7e22679547e43781	assertion_record	assertion_type_membership_member	ar_cbf12ec6a12eb2b299b95f205deb5d22bfcdf06072e6c6a2f97a722a64ffcedc	ar_cbf12ec6a12eb2b299b95f205deb5d22bfcdf06072e6c6a2f97a722a64ffcedc		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_ed757c76f4f269aecd23ec6f	topology_member_b991e956e1e6b42a6c70e24a	assertion_record	assertion_type_membership_member	ar_fe242a404011f9fc256699c453053410345b009bbbd9b59856df5f9a5265c7a7	ar_fe242a404011f9fc256699c453053410345b009bbbd9b59856df5f9a5265c7a7		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_ed757c76f4f269aecd23ec6f	topology_member_bdb80740b6c97aa61c24156a	assertion_record	assertion_type_membership_member	ar_1d7539bae96135844166460fb7cc0f9cf9e7000497d7e4d464cdbceb5e79bd0a	ar_1d7539bae96135844166460fb7cc0f9cf9e7000497d7e4d464cdbceb5e79bd0a		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_ed757c76f4f269aecd23ec6f	topology_member_fbb57ea9c65cf42edaecb3ba	assertion_record	assertion_type_membership_member	ar_6a395fa20c2fc96f01a41ba134561b5a1c68133a9fcd31797a935661fc27e665	ar_6a395fa20c2fc96f01a41ba134561b5a1c68133a9fcd31797a935661fc27e665		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_00e170135e0954c0b155eeb7	source_identity_set	source_identity_set_role_namespace_membership_member	sis_f7106832fbbcbd59f8b29248	ar_005caf8d47105c7aa4040d5c4b4702b9ca802578eb0184b254a03110e834b808	sis_f7106832fbbcbd59f8b29248	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_0a54956ac2b2667d7b894f2b	source_identity_set	source_identity_set_role_namespace_membership_member	sis_72b55b89291f2221dfb90a66	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7	sis_72b55b89291f2221dfb90a66	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_0d0fa3ad11a1ca241543c9ed	source_identity_set	source_identity_set_role_namespace_membership_member	sis_81457b34b5bc20c7fe541071	ar_ce5d95d28470ed056afcb8944130307bdb1465d1457f4d1cea0ab653a74c3e98	sis_81457b34b5bc20c7fe541071	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_0d8b30b660fbda88acf838b7	source_identity_set	source_identity_set_role_namespace_membership_member	sis_44c7509c70ec25fd9b910f93	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349	sis_44c7509c70ec25fd9b910f93	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_2495f5b85a337562392cdf99	source_identity_set	source_identity_set_role_namespace_membership_member	sis_65e7869f7fc474b5bc76a08f	ar_f2dadaa1fa45fae094cbedf90ad8df88cf5b494756e412dfb1c2e0a0591357f2	sis_65e7869f7fc474b5bc76a08f	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_2be71f03e1a4b8d7f4afa1da	source_identity_set	source_identity_set_role_namespace_membership_member	sis_c79055b9b9f1d5d6a51ac5c9	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f	sis_c79055b9b9f1d5d6a51ac5c9	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_2f215c330586c1eeb40a5b4c	source_identity_set	source_identity_set_role_namespace_membership_member	sis_bd4a92849d6fb595f360a838	ar_3664b859033acdddc0a78213516582dc0ff31251efedd753ebbe0cce05b8d232	sis_bd4a92849d6fb595f360a838	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_30c456f6f460ea5c9122f1eb	source_identity_set	source_identity_set_role_namespace_membership_member	sis_c1ba3d87cd28cdbb9e52a442	ar_c0d841f629c817575d6c1c864c1c0ee2519300fe278390660127b2f8a8966caf	sis_c1ba3d87cd28cdbb9e52a442	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_349325dbb1fd2daaece8bbc5	source_identity_set	source_identity_set_role_namespace_membership_member	sis_58734a74332e3aa7b70b656b	ar_884ce3361bee7b2641855401190c77690b5aecad7d9ac797174593cb84d73a03	sis_58734a74332e3aa7b70b656b	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_383fb8e7e1887eb28b0345d2	source_identity_set	source_identity_set_role_namespace_membership_member	sis_b6f0c32c56d46af2f95fc57c	ar_4a4cc3cb97be1d05a8eff9bac8e9de86b2facf5e755923ad20eac2c503b04ccb	sis_b6f0c32c56d46af2f95fc57c	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_3dc22f5a45285ad174d5e5d0	source_identity_set	source_identity_set_role_namespace_membership_member	sis_603826d4f1230f2a14822c12	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353	sis_603826d4f1230f2a14822c12	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_3e5e6beda39a202691ff3b72	source_identity_set	source_identity_set_role_namespace_membership_member	sis_800acfcb126db984fdd75d12	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	sis_800acfcb126db984fdd75d12	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_4939a4464a394b659e68d0ba	source_identity_set	source_identity_set_role_namespace_membership_member	sis_b4283a42c1ea62b32c63d0fa	ar_1e4ecc84be39c84c56b34460cb6e2e285dc9721d46e3190982516c7f2dc58972	sis_b4283a42c1ea62b32c63d0fa	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_4c6b100a06995979f155b9bb	source_identity_set	source_identity_set_role_namespace_membership_member	sis_c018597e5681220653df5414	ar_cbf12ec6a12eb2b299b95f205deb5d22bfcdf06072e6c6a2f97a722a64ffcedc	sis_c018597e5681220653df5414	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_4e95bdcd66a9b3122b394357	source_identity_set	source_identity_set_role_namespace_membership_member	sis_76044808da340943a9c7a7f3	ar_6a395fa20c2fc96f01a41ba134561b5a1c68133a9fcd31797a935661fc27e665	sis_76044808da340943a9c7a7f3	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_4f08cc13e30238eed79f8d31	source_identity_set	source_identity_set_role_namespace_membership_member	sis_54a7e761537e7b1ceeef8096	ar_e06553097cd6e48f9e81d0f4d369960d0fb776c4a77b2207df990475628d10d3	sis_54a7e761537e7b1ceeef8096	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_5bcbce63d2bd8b3b51170b58	source_identity_set	source_identity_set_role_namespace_membership_member	sis_07ff6fd724ce62d7bd8c480b	ar_272c698ccec0014deca9b74e6cf1f31aaf2b651103e636ba8ce2f40a3ee37029	sis_07ff6fd724ce62d7bd8c480b	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_64d7367cc4526846786e5bf4	source_identity_set	source_identity_set_role_namespace_membership_member	sis_ad4788e7c12d26317aa360eb	ar_5a034bc58fa4220b712c8054fe7b7c541004ab6bce64b6ab524df990a81b9ec1	sis_ad4788e7c12d26317aa360eb	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_6a65869cc3ccffb2ea719ef8	source_identity_set	source_identity_set_role_namespace_membership_member	sis_3b383febb16fbeed2e289617	ar_4b9cbd2119119255ce053ae1410b87bb7529c784af31c9aee23fb8017df81238	sis_3b383febb16fbeed2e289617	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_6af7b0cb6ad8ad1a9ecfb234	source_identity_set	source_identity_set_role_namespace_membership_member	sis_fd0ddd128426d1e221978606	ar_30ed312ad799bd4af7e7e44102312c640b4cf86f452da28afc2f7b596e9ec9aa	sis_fd0ddd128426d1e221978606	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_7134fc80af5d74b38ddf7676	source_identity_set	source_identity_set_role_namespace_membership_member	sis_6648d2d91ab8e422cb9a2d4d	ar_cbd3e38ed96d2c46e9aa0c9ef5405c31fbb27c2af9075268be2c3ff78787fe19	sis_6648d2d91ab8e422cb9a2d4d	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_791bdbcc77c5be787c97f203	source_identity_set	source_identity_set_role_namespace_membership_member	sis_825844d0ab0d59990e671118	ar_55cfadc6a1f7e794f68bc9c54f74d0891ae57cd3dc30726560af5c065ef420b1	sis_825844d0ab0d59990e671118	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_7a21071c74999148d48378ec	source_identity_set	source_identity_set_role_namespace_membership_member	sis_e6185ad854d2f2a7b92ce484	ar_e1588489412735edc70d5e2d3c6f31f136571c49fc368a13f73af55631a23ea9	sis_e6185ad854d2f2a7b92ce484	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_7da47c7e7134162c215fb4dd	source_identity_set	source_identity_set_role_namespace_membership_member	sis_69db0277881dc7489c2c527f	ar_fccad91cc8c6d833f77ebfef48c19f89ac4a515c7e4592a4c9a1486a8498289b	sis_69db0277881dc7489c2c527f	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_82f90de488e361afa6aaf409	source_identity_set	source_identity_set_role_namespace_membership_member	sis_5e73e96b82a9c55353088f9c	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198	sis_5e73e96b82a9c55353088f9c	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_921d5238c10d33dc73fb6341	source_identity_set	source_identity_set_role_namespace_membership_member	sis_3783dbeddbc469549b296e5c	ar_fe242a404011f9fc256699c453053410345b009bbbd9b59856df5f9a5265c7a7	sis_3783dbeddbc469549b296e5c	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_930bafe5381a38a8d8eab6a4	source_identity_set	source_identity_set_role_namespace_membership_member	sis_b3adcd131e398b1fc27f42e7	ar_a9eb6e533c78ede618f6615e2d585315bc156d0950bc27ae24945de8f3a34b3b	sis_b3adcd131e398b1fc27f42e7	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_94b7abf6e92752fc8838b0b5	source_identity_set	source_identity_set_role_namespace_membership_member	sis_243c9cf38576c03bdedd1c3a	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8	sis_243c9cf38576c03bdedd1c3a	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_9b310b492937bb8d7349be03	source_identity_set	source_identity_set_role_namespace_membership_member	sis_4bc446a0aa227e8fdf7a882a	ar_a35f7ca0d2c3bbc35ad21883eaf100979c4d9309ffe84de1a01c837895381e8f	sis_4bc446a0aa227e8fdf7a882a	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_a8f7dda921eb50f6aea889cc	source_identity_set	source_identity_set_role_namespace_membership_member	sis_a3c34177d611a11c344e0c42	ar_1d7539bae96135844166460fb7cc0f9cf9e7000497d7e4d464cdbceb5e79bd0a	sis_a3c34177d611a11c344e0c42	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_adc71c3d0e679717c06e72fe	source_identity_set	source_identity_set_role_namespace_membership_member	sis_d947efadafe2f6dfac5757c1	ar_f660a413440f9a43d96b4211b92d15c2a5bb682ce342be73b39982cc6342b573	sis_d947efadafe2f6dfac5757c1	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_ba6dea7e0db064580ed848c0	source_identity_set	source_identity_set_role_namespace_membership_member	sis_c3e6c6d00ac7dd8af9068cba	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f	sis_c3e6c6d00ac7dd8af9068cba	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_efff83b11efa78b8ca7e6268	topology_member_c8e8fc262a6cec4daca499f6	source_identity_set	source_identity_set_role_namespace_membership_member	sis_21d8e11fd46fc7022ead5a1d	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68	sis_21d8e11fd46fc7022ead5a1d	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
